code,L0コード,L0科目,L1コード,L1科目,L2コード,L2科目,L3コード,L3科目,L4コード,L4科目,L5コード,L5科目,表示レベル,is_leaf,is_total,頻出追加科目,合算定義
PL-06-03-003-003-000,PL,事業活動計算書,06,特別増減の部,03,費用,003,固定資産売却損・処分損,003,器具及び備品売却損・処分損,000,,5,1,0,0,
PL-06-03-003-004-000,PL,事業活動計算書,06,特別増減の部,03,費用,003,固定資産売却損・処分損,004,その他の固定資産売却損・処分損,000,,5,1,0,0,
PL-06-03-004-000-000,PL,事業活動計算書,06,特別増減の部,03,費用,004,国庫補助金等特別積立金取崩額（除却等）,000,,000,,4,1,0,0,
PL-06-03-005-000-000,PL,事業活動計算書,06,特別増減の部,03,費用,005,国庫補助金等特別積立金積立額,000,,000,,4,1,0,0,
PL-06-03-006-000-000,PL,事業活動計算書,06,特別増減の部,03,費用,006,災害損失,000,,000,,4,1,0,0,
PL-06-03-007-000-000,PL,事業活動計算書,06,特別増減の部,03,費用,007,生活福祉資金会計繰入金費用,000,,000,,4,0,0,0,
PL-06-03-008-000-000,PL,事業活動計算書,06,特別増減の部,03,費用,008,事業区分間繰入金費用,000,,000,,4,1,0,0,
PL-06-03-009-000-000,PL,事業活動計算書,06,特別増減の部,03,費用,009,拠点区分間繰入金費用,000,,000,,4,1,0,0,
PL-06-03-010-000-000,PL,事業活動計算書,06,特別増減の部,03,費用,010,サービス区分間繰入金費用,000,,000,,4,0,0,0,
PL-06-03-011-000-000,PL,事業活動計算書,06,特別増減の部,03,費用,011,生活福祉資金会計固定資産移管費用,000,,000,,4,0,0,0,
PL-06-03-012-000-000,PL,事業活動計算書,06,特別増減の部,03,費用,012,事業区分間固定資産移管費用,000,,000,,4,1,0,0,
PL-06-03-013-000-000,PL,事業活動計算書,06,特別増減の部,03,費用,013,拠点区分間固定資産移管費用,000,,000,,4,1,0,0,
PL-06-03-014-000-000,PL,事業活動計算書,06,特別増減の部,03,費用,014,サービス区分間固定資産移管費用,000,,000,,4,0,0,0,
PL-06-03-015-000-000,PL,事業活動計算書,06,特別増減の部,03,費用,015,その他の特別損失,000,,000,,4,1,0,0,
PL-06-04-000-000-000,PL,事業活動計算書,06,特別増減の部,04,特別費用計（９）,000,,000,,000,,3,1,1,0,"[{""sign"": ""+"", ""code"": ""PL-06-03-001-000-000""}, {""sign"": ""+"", ""code"": ""PL-06-03-002-000-000""}, {""sign"": ""+"", ""code"": ""PL-06-03-003-000-000""}, {""sign"": ""+"", ""code"": ""PL-06-03-004-000-000""}, {""sign"": ""+"", ""code"": ""PL-06-03-005-000-000""}, {""sign"": ""+"", ""code"": ""PL-06-03-006-000-000""}, {""sign"": ""+"", ""code"": ""PL-06-03-007-000-000""}, {""sign"": ""+"", ""code"": ""PL-06-03-008-000-000""}, {""sign"": ""+"", ""code"": ""PL-06-03-009-000-000""}, {""sign"": ""+"", ""code"": ""PL-06-03-010-000-000""}, {""sign"": ""+"", ""code"": ""PL-06-03-011-000-000""}, {""sign"": ""+"", ""code"": ""PL-06-03-012-000-000""}, {""sign"": ""+"", ""code"": ""PL-06-03-013-000-000""}, {""sign"": ""+"", ""code"": ""PL-06-03-014-000-000""}, {""sign"": ""+"", ""code"": ""PL-06-03-015-000-000""}]"
PL-07-00-000-000-000,PL,事業活動計算書,07,特別増減差額（１０）＝（８）－（９）,00,,000,,000,,000,,2,1,1,0,"[{""sign"": ""+"", ""code"": ""PL-06-02-000-000-000""}, {""sign"": ""-"", ""code"": ""PL-06-04-000-000-000""}]"
PL-08-00-000-000-000,PL,事業活動計算書,08,当期活動増減差額（１１）＝（７）＋（１０）,00,,000,,000,,000,,2,1,1,0,"[{""sign"": ""+"", ""code"": ""PL-05-00-000-000-000""}, {""sign"": ""+"", ""code"": ""PL-07-00-000-000-000""}]"
PL-09-00-000-000-000,PL,事業活動計算書,09,＜繰越活動増減差額の部＞,00,,000,,000,,000,,2,0,0,0,
PL-09-00-001-000-000,PL,事業活動計算書,09,＜繰越活動増減差額の部＞,00,,001,前期繰越活動増減差額（１２）,000,,000,,4,1,0,0,
PL-09-00-002-000-000,PL,事業活動計算書,09,＜繰越活動増減差額の部＞,00,,002,当期末繰越活動増減差額（１３）＝（１１）＋（１２）,000,,000,,4,1,1,0,"[{""sign"": ""+"", ""code"": ""PL-08-00-000-000-000""}, {""sign"": ""+"", ""code"": ""PL-09-00-001-000-000""}]"
PL-09-00-003-000-000,PL,事業活動計算書,09,＜繰越活動増減差額の部＞,00,,003,基本金取崩額（１４）,000,,000,,4,1,0,0,
PL-09-00-004-000-000,PL,事業活動計算書,09,＜繰越活動増減差額の部＞,00,,004,その他の積立金取崩額（１５）,000,,000,,4,1,1,0,"[{""sign"": ""+"", ""code"": ""PL-09-00-004-001-000""}]"
PL-09-00-004-001-000,PL,事業活動計算書,09,＜繰越活動増減差額の部＞,00,,004,その他の積立金取崩額（１５）,001,（何）積立金取崩額,000,,5,0,0,0,
PL-09-00-005-000-000,PL,事業活動計算書,09,＜繰越活動増減差額の部＞,00,,005,その他の積立金積立額（１６）,000,,000,,4,1,1,0,"[{""sign"": ""+"", ""code"": ""PL-09-00-005-001-000""}]"
PL-09-00-005-001-000,PL,事業活動計算書,09,＜繰越活動増減差額の部＞,00,,005,その他の積立金積立額（１６）,001,（何）積立金積立額,000,,5,0,0,0,
PL-09-00-006-000-000,PL,事業活動計算書,09,＜繰越活動増減差額の部＞,00,,006,次期繰越活動増減差額（１７）＝（１３）＋（１４）＋（１５）－（１６）,000,,000,,4,1,1,0,"[{""sign"": ""+"", ""code"": ""PL-09-00-002-000-000""}, {""sign"": ""+"", ""code"": ""PL-09-00-003-000-000""}, {""sign"": ""+"", ""code"": ""PL-09-00-004-000-000""}, {""sign"": ""-"", ""code"": ""PL-09-00-005-000-000""}]"
PL-09-00-007-000-000,PL,事業活動計算書,09,＜繰越活動増減差額の部＞,00,,007,基金取崩額（１５）,000,,000,,4,0,1,0,"[{""sign"": ""+"", ""code"": ""PL-09-00-007-001-000""}]"
PL-09-00-007-001-000,PL,事業活動計算書,09,＜繰越活動増減差額の部＞,00,,007,基金取崩額（１５）,001,（何）基金取崩額,000,,5,0,0,0,
PL-09-00-008-000-000,PL,事業活動計算書,09,＜繰越活動増減差額の部＞,00,,008,その他の積立金取崩額（１６）,000,,000,,4,0,1,0,"[{""sign"": ""+"", ""code"": ""PL-09-00-008-001-000""}]"
PL-09-00-008-001-000,PL,事業活動計算書,09,＜繰越活動増減差額の部＞,00,,008,その他の積立金取崩額（１６）,001,（何）積立金取崩額,000,,5,0,0,0,
PL-09-00-009-000-000,PL,事業活動計算書,09,＜繰越活動増減差額の部＞,00,,009,その他の積立金積立額（１７）,000,,000,,4,0,1,0,"[{""sign"": ""+"", ""code"": ""PL-09-00-009-001-000""}]"
PL-09-00-009-001-000,PL,事業活動計算書,09,＜繰越活動増減差額の部＞,00,,009,その他の積立金積立額（１７）,001,（何）積立金積立額,000,,5,0,0,0,
PL-09-00-010-000-000,PL,事業活動計算書,09,＜繰越活動増減差額の部＞,00,,010,次期繰越活動増減差額（１８）＝（１３）＋（１４）＋（１５）＋（１６）－（１７）,000,,000,,4,0,0,0,
PL-10-00-000-000-000,PL,事業活動計算書,10,税引前当期活動増減差額（１１）＝（７）＋（１０）,00,,000,,000,,000,,2,0,1,0,"[{""sign"": ""+"", ""code"": ""PL-05-00-000-000-000""}, {""sign"": ""+"", ""code"": ""PL-07-00-000-000-000""}]"
PL-11-00-000-000-000,PL,事業活動計算書,11,法人税、住民税及び事業税（１２）,00,,000,,000,,000,,2,0,0,0,
PL-12-00-000-000-000,PL,事業活動計算書,12,法人税等調整額（１３）,00,,000,,000,,000,,2,0,0,0,
PL-13-00-000-000-000,PL,事業活動計算書,13,当期活動増減差額（１４）＝（１１）－（１２）－（１３）,00,,000,,000,,000,,2,0,1,0,"[{""sign"": ""+"", ""code"": ""PL-10-00-000-000-000""}, {""sign"": ""-"", ""code"": ""PL-11-00-000-000-000""}, {""sign"": ""-"", ""code"": ""PL-12-00-000-000-000""}]"
PL-14-00-000-000-000,PL,事業活動計算書,14,＜繰越活動増減差額の部＞,00,,000,,000,,000,,2,0,0,0,
PL-14-00-001-000-000,PL,事業活動計算書,14,＜繰越活動増減差額の部＞,00,,001,前期繰越活動増減差額（１５）,000,,000,,4,0,0,0,
PL-14-00-002-000-000,PL,事業活動計算書,14,＜繰越活動増減差額の部＞,00,,002,当期末繰越活動増減差額（１６）＝（１４）＋（１５）,000,,000,,4,0,1,0,"[{""sign"": ""+"", ""code"": ""PL-13-00-000-000-000""}, {""sign"": ""+"", ""code"": ""PL-14-00-001-000-000""}]"
PL-14-00-003-000-000,PL,事業活動計算書,14,＜繰越活動増減差額の部＞,00,,003,基本金取崩額（１７）,000,,000,,4,0,0,0,
PL-14-00-004-000-000,PL,事業活動計算書,14,＜繰越活動増減差額の部＞,00,,004,その他の積立金取崩額（１８）,000,,000,,4,0,1,0,"[{""sign"": ""+"", ""code"": ""PL-14-00-004-001-000""}]"
PL-14-00-004-001-000,PL,事業活動計算書,14,＜繰越活動増減差額の部＞,00,,004,その他の積立金取崩額（１８）,001,（何）積立金取崩額,000,,5,0,0,0,
PL-14-00-005-000-000,PL,事業活動計算書,14,＜繰越活動増減差額の部＞,00,,005,その他の積立金積立額（１９）,000,,000,,4,0,1,0,"[{""sign"": ""+"", ""code"": ""PL-14-00-005-001-000""}]"
PL-14-00-005-001-000,PL,事業活動計算書,14,＜繰越活動増減差額の部＞,00,,005,その他の積立金積立額（１９）,001,（何）積立金積立額,000,,5,0,0,0,
PL-14-00-006-000-000,PL,事業活動計算書,14,＜繰越活動増減差額の部＞,00,,006,次期繰越活動増減差額（２０）＝（１６）＋（１７）＋（１８）－（１９）,000,,000,,4,0,1,0,"[{""sign"": ""+"", ""code"": ""PL-14-00-002-000-000""}, {""sign"": ""+"", ""code"": ""PL-14-00-003-000-000""}, {""sign"": ""+"", ""code"": ""PL-14-00-004-000-000""}, {""sign"": ""-"", ""code"": ""PL-14-00-005-000-000""}]"
PL-14-00-007-000-000,PL,事業活動計算書,14,＜繰越活動増減差額の部＞,00,,007,基金取崩額（１８）,000,,000,,4,0,1,0,"[{""sign"": ""+"", ""code"": ""PL-14-00-007-001-000""}]"
PL-14-00-007-001-000,PL,事業活動計算書,14,＜繰越活動増減差額の部＞,00,,007,基金取崩額（１８）,001,（何）基金取崩額,000,,5,0,0,0,
PL-14-00-008-000-000,PL,事業活動計算書,14,＜繰越活動増減差額の部＞,00,,008,その他の積立金取崩額（１９）,000,,000,,4,0,1,0,"[{""sign"": ""+"", ""code"": ""PL-14-00-008-001-000""}]"
PL-14-00-008-001-000,PL,事業活動計算書,14,＜繰越活動増減差額の部＞,00,,008,その他の積立金取崩額（１９）,001,（何）積立金取崩額,000,,5,0,0,0,
PL-14-00-009-000-000,PL,事業活動計算書,14,＜繰越活動増減差額の部＞,00,,009,その他の積立金積立額（２０）,000,,000,,4,0,1,0,"[{""sign"": ""+"", ""code"": ""PL-14-00-009-001-000""}]"
PL-14-00-009-001-000,PL,事業活動計算書,14,＜繰越活動増減差額の部＞,00,,009,その他の積立金積立額（２０）,001,（何）積立金積立額,000,,5,0,0,0,
PL-14-00-010-000-000,PL,事業活動計算書,14,＜繰越活動増減差額の部＞,00,,010,次期繰越活動増減差額（２１）＝（１６）＋（１７）＋（１８）＋（１９）－（２０）,000,,000,,4,0,0,0,
BS-00-00-000-000-000,BS,貸借対照表,00,,00,,000,,000,,000,,1,0,0,0,
BS-01-00-000-000-000,BS,貸借対照表,01,資産の部,00,,000,,000,,000,,2,0,1,0,"[{""sign"": ""+"", ""code"": ""BS-01-01-000-000-000""}, {""sign"": ""+"", ""code"": ""BS-01-02-000-000-000""}, {""sign"": ""+"", ""code"": ""BS-01-03-000-000-000""}]"
BS-01-01-000-000-000,BS,貸借対照表,01,資産の部,01,流動資産,000,,000,,000,,3,0,1,0,"[{""sign"": ""+"", ""code"": ""BS-01-01-001-000-000""}]"
BS-01-01-001-000-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,000,,000,,4,0,1,0,"[{""sign"": ""+"", ""code"": ""BS-01-01-001-001-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-002-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-003-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-004-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-005-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-006-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-007-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-008-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-009-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-010-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-011-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-012-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-013-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-014-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-015-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-016-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-017-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-032-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-018-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-019-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-020-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-021-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-022-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-033-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-023-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-024-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-025-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-026-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-027-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-028-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-029-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-034-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-030-000""}, {""sign"": ""+"", ""code"": ""BS-01-01-001-031-000""}]"
BS-01-01-001-001-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,001,現金預金,000,,5,1,0,0,
BS-01-01-001-002-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,002,有価証券,000,,5,1,0,0,
BS-01-01-001-003-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,003,事業未収金,000,,5,1,0,0,
BS-01-01-001-004-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,004,未収金,000,,5,1,0,0,
BS-01-01-001-005-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,005,未収補助金,000,,5,1,0,0,
BS-01-01-001-006-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,006,未収収益,000,,5,1,0,0,
BS-01-01-001-007-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,007,受取手形,000,,5,1,0,0,
BS-01-01-001-008-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,008,貯蔵品,000,,5,1,0,0,
BS-01-01-001-009-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,009,医薬品,000,,5,1,0,0,
BS-01-01-001-010-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,010,診療・療養費等材料,000,,5,1,0,0,
BS-01-01-001-011-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,011,給食用材料,000,,5,1,0,0,
BS-01-01-001-012-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,012,商品・製品,000,,5,1,0,0,
BS-01-01-001-013-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,013,仕掛品,000,,5,1,0,0,
BS-01-01-001-014-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,014,原材料,000,,5,1,0,0,
BS-01-01-001-015-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,015,立替金,000,,5,1,0,0,
BS-01-01-001-016-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,016,前払金,000,,5,1,0,0,
BS-01-01-001-017-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,017,前払費用,000,,5,1,0,0,
BS-01-01-001-032-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,032,１年以内回収予定社会福祉連携推進業務長期貸付金,000,,5,1,0,0,
BS-01-01-001-018-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,018,１年以内回収予定長期貸付金,000,,5,1,0,0,
BS-01-01-001-019-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,019,１年以内回収予定生活福祉資金会計長期貸付金,000,,5,0,0,0,
BS-01-01-001-020-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,020,１年以内回収予定事業区分間長期貸付金,000,,5,1,0,0,
BS-01-01-001-021-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,021,１年以内回収予定拠点区分間長期貸付金,000,,5,1,0,0,
BS-01-01-001-022-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,022,１年以内回収予定サービス区分間長期貸付金,000,,5,0,0,0,
BS-01-01-001-033-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,033,社会福祉連携推進業務短期貸付金,000,,5,1,0,0,
BS-01-01-001-023-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,023,短期貸付金,000,,5,1,0,0,
BS-01-01-001-024-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,024,生活福祉資金会計貸付金,000,,5,0,0,0,
BS-01-01-001-025-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,025,事業区分間貸付金,000,,5,1,0,0,
BS-01-01-001-026-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,026,拠点区分間貸付金,000,,5,1,0,0,
BS-01-01-001-027-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,027,サービス区分間貸付金,000,,5,0,0,0,
BS-01-01-001-028-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,028,仮払金,000,,5,1,0,0,
BS-01-01-001-029-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,029,その他の流動資産,000,,5,1,0,0,
BS-01-01-001-034-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,034,貸倒引当金,000,,5,1,0,0,
BS-01-01-001-030-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,030,徴収不能引当金,000,,5,1,0,0,
BS-01-01-001-031-000,BS,貸借対照表,01,資産の部,01,流動資産,001,流動資産,031,繰延税金資産,000,,5,0,0,0,
BS-01-02-000-000-000,BS,貸借対照表,01,資産の部,02,固定資産,000,,000,,000,,3,0,1,0,"[{""sign"": ""+"", ""code"": ""BS-01-02-001-000-000""}, {""sign"": ""+"", ""code"": ""BS-01-02-002-000-000""}]"
BS-01-02-001-000-000,BS,貸借対照表,01,資産の部,02,固定資産,001,基本財産,000,,000,,4,0,1,0,"[{""sign"": ""+"", ""code"": ""BS-01-02-001-001-000""}, {""sign"": ""+"", ""code"": ""BS-01-02-001-002-000""}, {""sign"": ""+"", ""code"": ""BS-01-02-001-003-000""}, {""sign"": ""+"", ""code"": ""BS-01-02-001-004-000""}, {""sign"": ""+"", ""code"": ""BS-01-02-001-005-000""}]"
